optionlist: ['verbosity', 'print_colorized', 'logfile', 'version', 'config', 'datadir', 'user_data_dir']
optionlist: ['strategy', 'strategy_path', 'recursive_strategy_search', 'freqaimodel', 'freqaimodel_path']
optionlist: ['version_main']
optionlist: ['db_url', 'sd_notify', 'dry_run', 'dry_run_wallet', 'fee']
optionlist: ['user_data_dir', 'reset']
optionlist: ['config']
optionlist: ['user_data_dir', 'config', 'show_sensitive']
optionlist: ['user_data_dir', 'strategy', 'strategy_path', 'template']
optionlist: ['pairs', 'pairs_file', 'days', 'new_pairs_days', 'include_inactive', 'no_parallel_download', 'timerange', 'download_trades', 'convert_trades', 'exchange', 'timeframes', 'erase', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode', 'prepend_data']
optionlist: ['pairs', 'format_from', 'format_to', 'erase', 'exchange', 'timeframes', 'trading_mode', 'candle_types']
optionlist: ['pairs', 'format_from_trades', 'format_to', 'erase', 'exchange']
optionlist: ['pairs', 'timeframes', 'exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trading_mode']
optionlist: ['exchange', 'dataformat_ohlcv', 'dataformat_trades', 'trades', 'pairs', 'trading_mode', 'show_timerange']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'backtest_breakdown', 'backtest_cache', 'freqai_backtest_live_models', 'backtest_notes']
optionlist: ['exportfilename', 'exportdirectory', 'backtest_show_pair_list', 'backtest_breakdown']
optionlist: ['exportfilename', 'exportdirectory', 'analysis_groups', 'enter_reason_list', 'exit_reason_list', 'indicator_list', 'entry_only', 'exit_only', 'timerange', 'analysis_rejected', 'analysis_to_csv', 'analysis_csv_path']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'hyperopt', 'hyperopt_path', 'position_stacking', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'epochs', 'spaces', 'print_all', 'print_json', 'hyperopt_jobs', 'hyperopt_random_state', 'hyperopt_min_trades', 'hyperopt_loss', 'disableparamexport', 'hyperopt_ignore_missing_space', 'analyze_per_epoch', 'early_stop']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_list_min_trades', 'hyperopt_list_max_trades', 'hyperopt_list_min_avg_time', 'hyperopt_list_max_avg_time', 'hyperopt_list_min_avg_profit', 'hyperopt_list_max_avg_profit', 'hyperopt_list_min_total_profit', 'hyperopt_list_max_total_profit', 'hyperopt_list_min_objective', 'hyperopt_list_max_objective', 'print_json', 'hyperopt_list_no_details', 'hyperoptexportfilename', 'export_csv']
optionlist: ['hyperopt_list_best', 'hyperopt_list_profitable', 'hyperopt_show_index', 'print_json', 'hyperoptexportfilename', 'hyperopt_show_no_header', 'disableparamexport', 'backtest_breakdown']
optionlist: ['print_one_column', 'list_exchanges_all', 'trading_mode', 'dex_exchanges']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['exchange', 'print_list', 'list_pairs_print_json', 'print_one_column', 'print_csv', 'base_currencies', 'quote_currencies', 'list_pairs_all', 'trading_mode']
optionlist: ['strategy_path', 'print_one_column', 'recursive_strategy_search']
optionlist: ['hyperopt_path', 'print_one_column']
optionlist: ['freqaimodel_path', 'print_one_column']
optionlist: ['exchange', 'print_one_column']
optionlist: ['db_url', 'trade_ids', 'print_json']
optionlist: ['user_data_dir', 'verbosity', 'config', 'quote_currencies', 'print_one_column', 'list_pairs_print_json', 'exchange']
optionlist: ['db_url', 'db_url_from']
optionlist: ['erase_ui_only', 'ui_prerelease', 'ui_version']
optionlist: ['pairs', 'indicators1', 'indicators2', 'plot_limit', 'db_url', 'trade_source', 'export', 'exportfilename', 'timerange', 'timeframe', 'no_trades']
optionlist: ['pairs', 'timerange', 'export', 'exportfilename', 'db_url', 'trade_source', 'timeframe', 'plot_auto_open']
optionlist: []
optionlist: ['strategy_list', 'strategy_path', 'recursive_strategy_search']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'max_open_trades', 'stake_amount', 'fee', 'pairs', 'enable_protections', 'dry_run_wallet', 'timeframe_detail', 'strategy_list', 'export', 'exportfilename', 'exportdirectory', 'freqai_backtest_live_models', 'minimum_trade_amount', 'targeted_trade_amount', 'lookahead_analysis_exportfilename', 'lookahead_allow_limit_orders']
optionlist: ['timeframe', 'timerange', 'dataformat_ohlcv', 'pairs', 'startup_candle']
Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage,Min Stake
PSGUSDT,PSG/USDT,PSG,USDT,True,Spot,Margin,,1.0,5.25
PTBUSDT,PTB/USDT:USDT,PTB,USDT,True,,,Future,1.0,5.25
PUFFERUSDT,PUFFER/USDT:USDT,PUFFER,USDT,True,,,Future,50.0,5.25
PUMPTRY,PUMP/TRY,PUMP,TRY,True,Spot,,,1.0,10.5
PUMPUSDC,PUMP/USDC,PUMP,USDC,True,Spot,Margin,,1.0,5.25
PUMPUSDT,PUMP/USDT,PUMP,USDT,True,Spot,Margin,,1.0,5.25
PUMPUSDT,PUMP/USDT:USDT,PUMP,USDT,True,,,Future,75.0,5.25
PUMPBTCUSDT,PUMPBTC/USDT:USDT,PUMPBTC,USDT,True,,,Future,50.0,5.25
PUNDIXUSDC,PUNDIX/USDC,PUNDIX,USDC,True,Spot,Margin,,1.0,5.25
PUNDIXUSDT,PUNDIX/USDT,PUNDIX,USDT,True,Spot,Margin,,1.0,5.25
PUNDIXUSDT,PUNDIX/USDT:USDT,PUNDIX,USDT,True,,,Future,50.0,5.25
PYRBTC,PYR/BTC,PYR,BTC,True,Spot,Margin,,1.0,0.000105
PYRUSDT,PYR/USDT,PYR,USDT,True,Spot,Margin,,1.0,5.25
PYTHBTC,PYTH/BTC,PYTH,BTC,True,Spot,,,1.0,0.000105
PYTHFDUSD,PYTH/FDUSD,PYTH,FDUSD,True,Spot,Margin,,1.0,5.25
PYTHTRY,PYTH/TRY,PYTH,TRY,True,Spot,,,1.0,10.5
PYTHUSDC,PYTH/USDC,PYTH,USDC,True,Spot,Margin,,1.0,5.25
PYTHUSDT,PYTH/USDT,PYTH,USDT,True,Spot,Margin,,1.0,5.25
PYTHUSDT,PYTH/USDT:USDT,PYTH,USDT,True,,,Future,75.0,5.25
QUSDT,Q/USDT:USDT,Q,USDT,True,,,Future,1.0,5.25
QIUSDT,QI/USDT,QI,USDT,True,Spot,Margin,,1.0,5.25
QKCUSDT,QKC/USDT,QKC,USDT,True,Spot,Margin,,1.0,5.25
QNTBTC,QNT/BTC,QNT,BTC,True,Spot,Margin,,1.0,0.000105
QNTUSDC,QNT/USDC,QNT,USDC,True,Spot,Margin,,1.0,5.25
QNTUSDT,QNT/USDT,QNT,USDT,True,Spot,Margin,,1.0,5.25
QNTUSDT,QNT/USDT:USDT,QNT,USDT,True,,,Future,75.0,10.48635
QTUMBTC,QTUM/BTC,QTUM,BTC,True,Spot,,,1.0,0.000105
QTUMETH,QTUM/ETH,QTUM,ETH,True,Spot,,,1.0,0.00105
QTUMTRY,QTUM/TRY,QTUM,TRY,True,Spot,,,1.0,10.5
QTUMUSDC,QTUM/USDC,QTUM,USDC,True,Spot,,,1.0,5.25
QTUMUSDT,QTUM/USDT,QTUM,USDT,True,Spot,Margin,,1.0,5.25
QTUMUSDT,QTUM/USDT:USDT,QTUM,USDT,True,,,Future,75.0,5.25
QUICKUSDT,QUICK/USDT,QUICK,USDT,True,Spot,Margin,,1.0,5.25
QUICKUSDT,QUICK/USDT:USDT,QUICK,USDT,True,,,Future,50.0,5.25
RADTRY,RAD/TRY,RAD,TRY,True,Spot,,,1.0,10.5
RADUSDT,RAD/USDT,RAD,USDT,True,Spot,Margin,,1.0,5.25
RAREBTC,RARE/BTC,RARE,BTC,True,Spot,,,1.0,0.000105
RARETRY,RARE/TRY,RARE,TRY,True,Spot,,,1.0,10.5
RAREUSDC,RARE/USDC,RARE,USDC,True,Spot,Margin,,1.0,5.25
RAREUSDT,RARE/USDT,RARE,USDT,True,Spot,Margin,,1.0,5.25
RAREUSDT,RARE/USDT:USDT,RARE,USDT,True,,,Future,50.0,5.25
RAYFDUSD,RAY/FDUSD,RAY,FDUSD,True,Spot,Margin,,1.0,5.25
RAYTRY,RAY/TRY,RAY,TRY,True,Spot,,,1.0,10.5
RAYUSDC,RAY/USDC,RAY,USDC,True,Spot,Margin,,1.0,5.25
RAYUSDT,RAY/USDT,RAY,USDT,True,Spot,Margin,,1.0,5.25
RAYSOLUSDT,RAYSOL/USDT:USDT,RAYSOL,USDT,True,,,Future,75.0,5.25
RDNTTRY,RDNT/TRY,RDNT,TRY,True,Spot,,,1.0,10.5
RDNTUSDT,RDNT/USDT,RDNT,USDT,True,Spot,Margin,,1.0,5.25
RDNTUSDT,RDNT/USDT:USDT,RDNT,USDT,True,,,Future,50.0,5.25
REDBTC,RED/BTC,RED,BTC,True,Spot,,,1.0,0.000105
REDFDUSD,RED/FDUSD,RED,FDUSD,True,Spot,Margin,,1.0,5.25
REDTRY,RED/TRY,RED,TRY,True,Spot,,,1.0,10.5
REDUSDC,RED/USDC,RED,USDC,True,Spot,Margin,,1.0,5.25
REDUSDT,RED/USDT,RED,USDT,True,Spot,Margin,,1.0,5.25
REDUSDT,RED/USDT:USDT,RED,USDT,True,,,Future,50.0,5.25
REIUSDT,REI/USDT,REI,USDT,True,Spot,Margin,,1.0,1.05
REIUSDT,REI/USDT:USDT,REI,USDT,True,,,Future,25.0,5.25
RENDERBRL,RENDER/BRL,RENDER,BRL,True,Spot,,,1.0,10.5
RENDERBTC,RENDER/BTC,RENDER,BTC,True,Spot,,,1.0,0.000105
RENDEREUR,RENDER/EUR,RENDER,EUR,True,Spot,,,1.0,5.25
RENDERFDUSD,RENDER/FDUSD,RENDER,FDUSD,True,Spot,,,1.0,5.25
RENDERTRY,RENDER/TRY,RENDER,TRY,True,Spot,,,1.0,10.5
RENDERUSDC,RENDER/USDC,RENDER,USDC,True,Spot,Margin,,1.0,5.25
RENDERUSDT,RENDER/USDT,RENDER,USDT,True,Spot,Margin,,1.0,5.25
RENDERUSDT,RENDER/USDT:USDT,RENDER,USDT,True,,,Future,75.0,5.25
REQBTC,REQ/BTC,REQ,BTC,True,Spot,,,1.0,0.000105
REQUSDT,REQ/USDT,REQ,USDT,True,Spot,Margin,,1.0,5.25
RESOLVBNB,RESOLV/BNB,RESOLV,BNB,True,Spot,,,1.0,0.0105
RESOLVFDUSD,RESOLV/FDUSD,RESOLV,FDUSD,True,Spot,,,1.0,5.25
RESOLVTRY,RESOLV/TRY,RESOLV,TRY,True,Spot,,,1.0,10.5
RESOLVUSDC,RESOLV/USDC,RESOLV,USDC,True,Spot,Margin,,1.0,5.25
RESOLVUSDT,RESOLV/USDT,RESOLV,USDT,True,Spot,Margin,,1.0,5.25
RESOLVUSDT,RESOLV/USDT:USDT,RESOLV,USDT,True,,,Future,50.0,5.25
REZTRY,REZ/TRY,REZ,TRY,True,Spot,,,1.0,10.5
REZUSDC,REZ/USDC,REZ,USDC,True,Spot,Margin,,1.0,5.25
REZUSDT,REZ/USDT,REZ,USDT,True,Spot,Margin,,1.0,5.25
REZUSDT,REZ/USDT:USDT,REZ,USDT,True,,,Future,50.0,5.25
RIFBTC,RIF/BTC,RIF,BTC,True,Spot,,,1.0,0.000105
RIFUSDT,RIF/USDT,RIF,USDT,True,Spot,Margin,,1.0,5.25
RIFUSDT,RIF/USDT:USDT,RIF,USDT,True,,,Future,50.0,5.25
RLCBTC,RLC/BTC,RLC,BTC,True,Spot,Margin,,1.0,0.000105
RLCETH,RLC/ETH,RLC,ETH,True,Spot,,,1.0,0.00105
RLCUSDT,RLC/USDT,RLC,USDT,True,Spot,Margin,,1.0,5.25
RLCUSDT,RLC/USDT:USDT,RLC,USDT,True,,,Future,50.0,5.25
RONINBTC,RONIN/BTC,RONIN,BTC,True,Spot,,,1.0,0.000105
RONINFDUSD,RONIN/FDUSD,RONIN,FDUSD,True,Spot,,,1.0,5.25
RONINTRY,RONIN/TRY,RONIN,TRY,True,Spot,,,1.0,10.5
RONINUSDT,RONIN/USDT,RONIN,USDT,True,Spot,Margin,,1.0,5.25
RONINUSDT,RONIN/USDT:USDT,RONIN,USDT,True,,,Future,75.0,5.25
ROSEBTC,ROSE/BTC,ROSE,BTC,True,Spot,Margin,,1.0,0.000105
ROSETRY,ROSE/TRY,ROSE,TRY,True,Spot,,,1.0,10.5
ROSEUSDC,ROSE/USDC,ROSE,USDC,True,Spot,Margin,,1.0,5.25
ROSEUSDT,ROSE/USDT,ROSE,USDT,True,Spot,Margin,,1.0,5.25
ROSEUSDT,ROSE/USDT:USDT,ROSE,USDT,True,,,Future,75.0,5.25
RPLUSDC,RPL/USDC,RPL,USDC,True,Spot,Margin,,1.0,5.25
RPLUSDT,RPL/USDT,RPL,USDT,True,Spot,Margin,,1.0,5.25
RPLUSDT,RPL/USDT:USDT,RPL,USDT,True,,,Future,50.0,5.25
RSRTRY,RSR/TRY,RSR,TRY,True,Spot,,,1.0,10.5
RSRUSDC,RSR/USDC,RSR,USDC,True,Spot,Margin,,1.0,5.25
RSRUSDT,RSR/USDT,RSR,USDT,True,Spot,Margin,,1.0,5.25
RSRUSDT,RSR/USDT:USDT,RSR,USDT,True,,,Future,75.0,5.25
RUNEBTC,RUNE/BTC,RUNE,BTC,True,Spot,Margin,,1.0,0.000105
RUNEETH,RUNE/ETH,RUNE,ETH,True,Spot,,,1.0,0.00105
RUNEFDUSD,RUNE/FDUSD,RUNE,FDUSD,True,Spot,,,1.0,5.25
RUNEUSD_PERP,RUNE/USD:RUNE,RUNE,USD,True,,,,1.0,0.0
RUNEUSDC,RUNE/USDC,RUNE,USDC,True,Spot,Margin,,1.0,5.25
RUNEUSDT,RUNE/USDT,RUNE,USDT,True,Spot,Margin,,1.0,5.25
RUNEUSDT,RUNE/USDT:USDT,RUNE,USDT,True,,,Future,75.0,5.25
RVNBTC,RVN/BTC,RVN,BTC,True,Spot,Margin,,1.0,0.000105
RVNTRY,RVN/TRY,RVN,TRY,True,Spot,,,1.0,10.5
RVNUSDC,RVN/USDC,RVN,USDC,True,Spot,Margin,,1.0,5.25
RVNUSDT,RVN/USDT,RVN,USDT,True,Spot,Margin,,1.0,5.25
RVNUSDT,RVN/USDT:USDT,RVN,USDT,True,,,Future,75.0,5.25
SBNB,S/BNB,S,BNB,True,Spot,,,1.0,0.0105
SBTC,S/BTC,S,BTC,True,Spot,,,1.0,0.000105
SETH,S/ETH,S,ETH,True,Spot,,,1.0,0.00105
SEUR,S/EUR,S,EUR,True,Spot,,,1.0,5.25
SFDUSD,S/FDUSD,S,FDUSD,True,Spot,,,1.0,5.25
STRY,S/TRY,S,TRY,True,Spot,,,1.0,10.5
SUSDC,S/USDC,S,USDC,True,Spot,Margin,,1.0,5.25
SUSDT,S/USDT,S,USDT,True,Spot,Margin,,1.0,5.25
SUSDT,S/USDT:USDT,S,USDT,True,,,Future,75.0,5.25
SAFEUSDT,SAFE/USDT:USDT,SAFE,USDT,True,,,Future,50.0,5.25
SAGABNB,SAGA/BNB,SAGA,BNB,True,Spot,,,1.0,0.0105
SAGABTC,SAGA/BTC,SAGA,BTC,True,Spot,,,1.0,0.000105
SAGAFDUSD,SAGA/FDUSD,SAGA,FDUSD,True,Spot,Margin,,1.0,5.25
SAGATRY,SAGA/TRY,SAGA,TRY,True,Spot,,,1.0,10.5
SAGAUSDC,SAGA/USDC,SAGA,USDC,True,Spot,Margin,,1.0,5.25
SAGAUSDT,SAGA/USDT,SAGA,USDT,True,Spot,Margin,,1.0,5.25
SAGAUSDT,SAGA/USDT:USDT,SAGA,USDT,True,,,Future,75.0,5.25
SAHARABNB,SAHARA/BNB,SAHARA,BNB,True,Spot,,,1.0,0.0105
SAHARAFDUSD,SAHARA/FDUSD,SAHARA,FDUSD,True,Spot,,,1.0,5.25
SAHARATRY,SAHARA/TRY,SAHARA,TRY,True,Spot,,,1.0,10.5
SAHARAUSDC,SAHARA/USDC,SAHARA,USDC,True,Spot,Margin,,1.0,5.25
SAHARAUSDT,SAHARA/USDT,SAHARA,USDT,True,Spot,Margin,,1.0,5.25
SAHARAUSDT,SAHARA/USDT:USDT,SAHARA,USDT,True,,,Future,75.0,5.25
SANDBTC,SAND/BTC,SAND,BTC,True,Spot,Margin,,1.0,0.000105
SANDFDUSD,SAND/FDUSD,SAND,FDUSD,True,Spot,,,1.0,5.25
SANDTRY,SAND/TRY,SAND,TRY,True,Spot,,,1.0,10.5
SANDUSD_PERP,SAND/USD:SAND,SAND,USD,True,,,,1.0,0.0
SANDUSDC,SAND/USDC,SAND,USDC,True,Spot,Margin,,1.0,5.25
SANDUSDT,SAND/USDT,SAND,USDT,True,Spot,Margin,,1.0,5.25
SANDUSDT,SAND/USDT:USDT,SAND,USDT,True,,,Future,75.0,5.25
SANTOSBTC,SANTOS/BTC,SANTOS,BTC,True,Spot,,,1.0,0.000105
SANTOSTRY,SANTOS/TRY,SANTOS,TRY,True,Spot,,,1.0,10.5
SANTOSUSDT,SANTOS/USDT,SANTOS,USDT,True,Spot,Margin,,1.0,5.25
SANTOSUSDT,SANTOS/USDT:USDT,SANTOS,USDT,True,,,Future,50.0,5.25
SAPIENUSDT,SAPIEN/USDT:USDT,SAPIEN,USDT,True,,,Future,50.0,5.25
SCETH,SC/ETH,SC,ETH,True,Spot,,,1.0,0.00105
SCUSDT,SC/USDT,SC,USDT,True,Spot,Margin,,1.0,5.25
SCRBTC,SCR/BTC,SCR,BTC,True,Spot,,,1.0,0.000105
SCRFDUSD,SCR/FDUSD,SCR,FDUSD,True,Spot,Margin,,1.0,5.25
SCRTRY,SCR/TRY,SCR,TRY,True,Spot,,,1.0,10.5
SCRUSDT,SCR/USDT,SCR,USDT,True,Spot,Margin,,1.0,5.25
SCRUSDT,SCR/USDT:USDT,SCR,USDT,True,,,Future,50.0,5.25
SCRTBTC,SCRT/BTC,SCRT,BTC,True,Spot,,,1.0,0.000105
SCRTUSDT,SCRT/USDT,SCRT,USDT,True,Spot,Margin,,1.0,5.25
SCRTUSDT,SCRT/USDT:USDT,SCRT,USDT,True,,,Future,25.0,5.25
SEIBNB,SEI/BNB,SEI,BNB,True,Spot,,,1.0,0.0105
SEIBTC,SEI/BTC,SEI,BTC,True,Spot,Margin,,1.0,0.000105
SEIFDUSD,SEI/FDUSD,SEI,FDUSD,True,Spot,Margin,,1.0,5.25
SEIJPY,SEI/JPY,SEI,JPY,True,Spot,,,1.0,105.0
SEITRY,SEI/TRY,SEI,TRY,True,Spot,,,1.0,10.5
SEIUSDC,SEI/USDC,SEI,USDC,True,Spot,Margin,,1.0,5.25
SEIUSDT,SEI/USDT,SEI,USDT,True,Spot,Margin,,1.0,5.25
SEIUSDT,SEI/USDT:USDT,SEI,USDT,True,,,Future,75.0,5.25
SFPBTC,SFP/BTC,SFP,BTC,True,Spot,,,1.0,0.000105
SFPUSDT,SFP/USDT,SFP,USDT,True,Spot,Margin,,1.0,5.25
SFPUSDT,SFP/USDT:USDT,SFP,USDT,True,,,Future,50.0,5.25
SHELLBNB,SHELL/BNB,SHELL,BNB,True,Spot,,,1.0,0.0105
SHELLBTC,SHELL/BTC,SHELL,BTC,True,Spot,,,1.0,0.000105
SHELLFDUSD,SHELL/FDUSD,SHELL,FDUSD,True,Spot,,,1.0,5.25
SHELLTRY,SHELL/TRY,SHELL,TRY,True,Spot,,,1.0,10.5
SHELLUSDC,SHELL/USDC,SHELL,USDC,True,Spot,Margin,,1.0,5.25
SHELLUSDT,SHELL/USDT,SHELL,USDT,True,Spot,Margin,,1.0,5.25
SHELLUSDT,SHELL/USDT:USDT,SHELL,USDT,True,,,Future,50.0,5.25
SHIBBRL,SHIB/BRL,SHIB,BRL,True,Spot,,,1.0,10.5
SHIBDOGE,SHIB/DOGE,SHIB,DOGE,True,Spot,Margin,,1.0,31.5
SHIBEUR,SHIB/EUR,SHIB,EUR,True,Spot,,,1.0,1.05
SHIBFDUSD,SHIB/FDUSD,SHIB,FDUSD,True,Spot,Margin,,1.0,1.05
SHIBJPY,SHIB/JPY,SHIB,JPY,True,Spot,,,1.0,105.0
SHIBTRY,SHIB/TRY,SHIB,TRY,True,Spot,,,1.0,10.5
SHIBUSDC,SHIB/USDC,SHIB,USDC,True,Spot,Margin,,1.0,1.05
SHIBUSDT,SHIB/USDT,SHIB,USDT,True,Spot,Margin,,1.0,1.05
SIGNBNB,SIGN/BNB,SIGN,BNB,True,Spot,,,1.0,0.0105
SIGNFDUSD,SIGN/FDUSD,SIGN,FDUSD,True,Spot,,,1.0,5.25
SIGNTRY,SIGN/TRY,SIGN,TRY,True,Spot,,,1.0,10.5
SIGNUSDC,SIGN/USDC,SIGN,USDC,True,Spot,Margin,,1.0,5.25
SIGNUSDT,SIGN/USDT,SIGN,USDT,True,Spot,Margin,,1.0,5.25
SIGNUSDT,SIGN/USDT:USDT,SIGN,USDT,True,,,Future,75.0,5.25
SIRENUSDT,SIREN/USDT:USDT,SIREN,USDT,True,,,Future,50.0,5.25
SKATEUSDT,SKATE/USDT:USDT,SKATE,USDT,True,,,Future,40.0,5.25
SKLBTC,SKL/BTC,SKL,BTC,True,Spot,,,1.0,0.000105
SKLTRY,SKL/TRY,SKL,TRY,True,Spot,,,1.0,10.5
SKLUSDC,SKL/USDC,SKL,USDC,True,Spot,Margin,,1.0,5.25
SKLUSDT,SKL/USDT,SKL,USDT,True,Spot,Margin,,1.0,5.25
SKLUSDT,SKL/USDT:USDT,SKL,USDT,True,,,Future,50.0,5.25
SKYUSDT,SKY/USDT:USDT,SKY,USDT,True,,,Future,1.0,5.25
SKYAIUSDT,SKYAI/USDT:USDT,SKYAI,USDT,True,,,Future,50.0,5.25
SLERFUSDT,SLERF/USDT:USDT,SLERF,USDT,True,,,Future,50.0,5.25
SLFBTC,SLF/BTC,SLF,BTC,True,Spot,,,1.0,0.000105
SLFTRY,SLF/TRY,SLF,TRY,True,Spot,,,1.0,10.5
SLFUSDC,SLF/USDC,SLF,USDC,True,Spot,,,1.0,5.25
SLFUSDT,SLF/USDT,SLF,USDT,True,Spot,,,1.0,5.25
SLPETH,SLP/ETH,SLP,ETH,True,Spot,Margin,,1.0,0.00105
SLPTRY,SLP/TRY,SLP,TRY,True,Spot,,,1.0,10.5
SLPUSDT,SLP/USDT,SLP,USDT,True,Spot,Margin,,1.0,5.25
SLPUSDT,SLP/USDT:USDT,SLP,USDT,True,,,Future,75.0,5.25
SNXBTC,SNX/BTC,SNX,BTC,True,Spot,Margin,,1.0,0.000105
SNXTRY,SNX/TRY,SNX,TRY,True,Spot,,,1.0,10.5
SNXUSDT,SNX/USDT,SNX,USDT,True,Spot,Margin,,1.0,5.25
SNXUSDT,SNX/USDT:USDT,SNX,USDT,True,,,Future,75.0,5.25
SOLARS,SOL/ARS,SOL,ARS,True,Spot,,,1.0,2100.0
SOLBNB,SOL/BNB,SOL,BNB,True,Spot,,,1.0,0.0105
SOLBRL,SOL/BRL,SOL,BRL,True,Spot,,,1.0,10.5
SOLBTC,SOL/BTC,SOL,BTC,True,Spot,Margin,,1.0,0.000105
SOLETH,SOL/ETH,SOL,ETH,True,Spot,Margin,,1.0,0.00105
SOLEUR,SOL/EUR,SOL,EUR,True,Spot,,,1.0,5.25
SOLFDUSD,SOL/FDUSD,SOL,FDUSD,True,Spot,Margin,,1.0,5.25
SOLJPY,SOL/JPY,SOL,JPY,True,Spot,,,1.0,105.0
SOLMXN,SOL/MXN,SOL,MXN,True,Spot,,,1.0,157.5
SOLTRY,SOL/TRY,SOL,TRY,True,Spot,,,1.0,10.5
SOLTUSD,SOL/TUSD,SOL,TUSD,True,Spot,,,1.0,5.25
SOLUSD_PERP,SOL/USD:SOL,SOL,USD,True,,,,1.0,0.0
SOLUSD_250926,SOL/USD:SOL-250926,SOL,USD,True,,,,1.0,0.0
SOLUSD_251226,SOL/USD:SOL-251226,SOL,USD,True,,,,1.0,0.0
SOLUSDC,SOL/USDC,SOL,USDC,True,Spot,Margin,,1.0,5.25
SOLUSDC,SOL/USDC:USDC,SOL,USDC,True,,,Future,100.0,5.25
SOLUSDT,SOL/USDT,SOL,USDT,True,Spot,Margin,,1.0,5.25
SOLUSDT,SOL/USDT:USDT,SOL,USDT,True,,,Future,100.0,5.25
SOLVBNB,SOLV/BNB,SOLV,BNB,True,Spot,,,1.0,0.0105
SOLVFDUSD,SOLV/FDUSD,SOLV,FDUSD,True,Spot,,,1.0,5.25
SOLVTRY,SOLV/TRY,SOLV,TRY,True,Spot,,,1.0,10.5
SOLVUSDT,SOLV/USDT,SOLV,USDT,True,Spot,Margin,,1.0,5.25
SOLVUSDT,SOLV/USDT:USDT,SOLV,USDT,True,,,Future,75.0,5.25
SOMIBNB,SOMI/BNB,SOMI,BNB,True,Spot,,,1.0,0.0105
SOMIFDUSD,SOMI/FDUSD,SOMI,FDUSD,True,Spot,,,1.0,5.25
SOMITRY,SOMI/TRY,SOMI,TRY,True,Spot,,,1.0,10.5
SOMIUSDC,SOMI/USDC,SOMI,USDC,True,Spot,Margin,,1.0,5.25
SOMIUSDT,SOMI/USDT,SOMI,USDT,True,Spot,Margin,,1.0,5.25
SOMIUSDT,SOMI/USDT:USDT,SOMI,USDT,True,,,Future,25.0,5.25
SONICUSDT,SONIC/USDT:USDT,SONIC,USDT,True,,,Future,50.0,5.25
SOONUSDT,SOON/USDT:USDT,SOON,USDT,True,,,Future,75.0,5.25
SOPHFDUSD,SOPH/FDUSD,SOPH,FDUSD,True,Spot,,,1.0,5.25
SOPHTRY,SOPH/TRY,SOPH,TRY,True,Spot,,,1.0,10.5
SOPHUSDC,SOPH/USDC,SOPH,USDC,True,Spot,Margin,,1.0,5.25
SOPHUSDT,SOPH/USDT,SOPH,USDT,True,Spot,Margin,,1.0,5.25
SOPHUSDT,SOPH/USDT:USDT,SOPH,USDT,True,,,Future,75.0,5.25
SPELLTRY,SPELL/TRY,SPELL,TRY,True,Spot,,,1.0,10.5
SPELLUSDT,SPELL/USDT,SPELL,USDT,True,Spot,Margin,,1.0,5.25
SPELLUSDT,SPELL/USDT:USDT,SPELL,USDT,True,,,Future,50.0,5.25
SPKBNB,SPK/BNB,SPK,BNB,True,Spot,,,1.0,0.0105
SPKFDUSD,SPK/FDUSD,SPK,FDUSD,True,Spot,,,1.0,5.25
SPKTRY,SPK/TRY,SPK,TRY,True,Spot,,,1.0,10.5
SPKUSDC,SPK/USDC,SPK,USDC,True,Spot,Margin,,1.0,5.25
SPKUSDT,SPK/USDT,SPK,USDT,True,Spot,Margin,,1.0,5.25
SPKUSDT,SPK/USDT:USDT,SPK,USDT,True,,,Future,75.0,5.25
SPXUSDT,SPX/USDT:USDT,SPX,USDT,True,,,Future,75.0,5.25
SQDUSDT,SQD/USDT:USDT,SQD,USDT,True,,,Future,50.0,5.25
SSVBTC,SSV/BTC,SSV,BTC,True,Spot,,,1.0,0.000105
SSVETH,SSV/ETH,SSV,ETH,True,Spot,,,1.0,0.00105
SSVUSDC,SSV/USDC,SSV,USDC,True,Spot,Margin,,1.0,5.25
SSVUSDT,SSV/USDT,SSV,USDT,True,Spot,Margin,,1.0,5.25
SSVUSDT,SSV/USDT:USDT,SSV,USDT,True,,,Future,75.0,5.25
STEEMBTC,STEEM/BTC,STEEM,BTC,True,Spot,,,1.0,0.000105
STEEMETH,STEEM/ETH,STEEM,ETH,True,Spot,,,1.0,0.00105
